id,ocr_text
10278,"Drilling deeper into the econd-quarter data, natural resources extraction contractedby 4-5per cent_ Aconsiderable amount of grouth in the quarter was found in household consumption at tinle when interest rates remained low: Statistics Canada found that household consumption rose by 0.6 per cent in the econd quarter; which followed 0.1-per-cent gain in the first three months ofthe year: The second-quarter increase wasledby 1.5-per-cent grouth in transport prices Exports also crept up in the second quarterby 0.1 per cent after contractingfor two consecutive quarters Positive numbers in the June data suggest the expected turnaround couldbe underway: On a monthly basis, Statistics Canada said wholesale trade rose by one per cent in June after 1.1-per-cent decrease in May and 1.6-per-cent in April It found that manufacturing output rose by per cent after contractingby 1.6 per cent May. The finance and insurance sector grew-by 0.7 per cent in June and the arts and entertainment industry rose by 6.4 per cent, thanks in large part to Canada's role ashost ofthe FIFA Women' World Cup 0.4"
10279,Bank of Canada expected to hold its rate at 0.5% B A N K 0F C A NA D A key
10280,
10281,
10282,
10283,
10284,sl4 G1 GiE S1E ALS GIE S1C G3 QIE E1 (7S Si GiS S1R
10285,
10286,"Tyrrell - 'rrell BEETROOT; PAT DE BETTITLC SEL (ROTJSTIL55, EET IcU PEDEE 1S FILLE DO FU Tyrrell Lartd rdb POTATO PARSNIP Iusd Cooked Enelish CHip Io SALT AND SEA Crbottille h anplanc Gana l WITH CHIPS CARROT AST TERAVES SWEET ISEA numn 'POTATO WITH . TrRK FNITH POTATO 9 CHIPS SMOKED CHIPS LL 2344 CHILLI PATRTES Kext RoUGE r"
10287,monkeysandmore-com Handmade Sock Monkeys made in Nova Scotia
10288,Live & Work in Canada
10289,
10290,Sornydunc Tustcn romacncro Crron40f waf and You willbe lonwarced i0 Ine neme page In seconds; pieasc
10291,IF WALKING SOCIETY cOSTS YOU PAYS S1 S0.01 IF BIKING SOCIETY COSTS YOU PAYS $1 S0.08 IF BUSSING SOCIETY cOSTS YOU PAYS S1 S1.50 IF DRIVING SOCIETY COSTS YOU PAYS $1 s9.20
10292,
10293,
10294,
10295,QUESTIONS? LET'S CHAT
10296,W E $ T C 0 R D 0 V A T R A N €( 0 U V E R B € LGaila} 8 8 1 1 UBCM 2015 5 E P t E M B E R 2 1 S E P T E M B E R 2 5
10297,
10298,5
10299,2 0 1 10 41 5 1
10300,How to catch a Canadian: Free Beer (ndM
10301,
10302,
10303,
10304,
10305,MaNrut Full Gamo Slouisiics Canado 87 94 Argentina 25/53 4706 30/58 6/20 30* 3 Points 2696 5n19 19/28 679 Free Throws 76% 19/25 2 Polnts 51*
10306,
10307,
10308,App Stort Roccol ERA ROEDUs
10309,1 8 @Taylor Jones all rights reservod 8
10310,Hrsren' Championship
10311,EantT Mmleeu
10312,monkeysandmore-com Handmade Sock Monkeys made in Nova Scotia
10313,
10314,3O0A22AE* 82 43E UYEBY 366
10315,LoO DAVID EDUTR OUGS LCc TH[OE rt uint Elceniletuc  anue AhiniCene ETKTO142103901362 Sq* Font /ol FrorJD AC 854 23HAR VANCOUVER LONDON-3 854 LONdOn-3 Burdu) Trollt cabarolotent 18:40 Bato/Porte D53 S1: /PLeco 260 26d AISLE/COULQIR Ncoary Depareto Rart Hraine INa Kr7u2 MR CANADA Boarding Pass Carte daces HremerbanaAa Utat AN
10316,CELEBRITY BIC BROTHER CANTIDA
10317,
10318,
10319,1 edition = 2 HU 1 BAY 2 rand support € @Teon 2
10320,
10321,
10322,
10323,"Toronto IFMA Targtt Serving Greater Toronto and South Central Ontario FMA TORONTO INVITES YOU TO CLUB CANADA THURSDAY OCTOBER 8 6.0OpM 7.3OPM MAGGIANO'S PAVILIONS 500 16TH STREET , BALLROOM LEFT GENEROUSLY SPONSORED BY ~lANY7 AIM FOR THE OPTIMUM BEVERAGE Brookfield SPONSOR Integrated Solutions Global !"
10324,MdsSe WHO IS SHE? Every Indigenous wcman and girl should feel safe every Lire of every day in every place in Canada Our families cant wait for Ottawa t0 stop Indigenous wcmen and girls from disappearing We are planning our Ovn process to  safety to cur peoples. MaL Mum DOTAT bnnb
10325,
10326,
10328,
10329,
10330,monkeysandmore-com Handmade Sock Monkeys made in Nova Scotia
10331,
10332,
10333,Tim Hottons.
10334,
10335,
10336,
10337,
10338,da 'MENU SMOKED MEAT sI0 BBBQ BRISKET LATKE POUTINE 58 KNSH HoT POckET $7 IcoLE_EAWCONDNuIS 4 MAPLE CAPLANSKY'S
10339,"Alberta, British Columbia; EIXBER Saskatchewan; Montana ALERI Abducted 3:30 a.m Monday, 9/14/15 Hailey Dunbar-Blanchette A father has been found murdered and his two-year-old daughter has been abducted from Alberta, Canada near the Alberta-British Columbia border in Canada:She was abducted from her residence in Blairmore, Crowsnest Pass, Alberta at around 3.30 a.m. Monday September 14,2015. Hailey Dunbar- Blanchette is described as Caucasian female with a small build brown eyes and light brown hair with bangs. An unknown suspect fled west from the scene in a newer white van with a large rear antenna and attached: RCMP are requesting anyone who may know the suspect not to approach them,but to call Crowsnest RCMP immediately at 403-562-2867 SHAREI Vmissingcases missingcases flag -"
10340,HOTEL LARIPAILLE SubwaY ARRET
10341,Zappu AatboDar ?eekendl
10342,Here JUE
10343,
10344,
10345,SIAWL WORLD (Zovtiave
10346,What a proud society we are: Killing our most defenseless citizens in the name of a woman's right to choose
10347,FIBA MONdo 8 Bell 2015 Ievezen 43 canada VEuzitu
10348,
10349,
10350,EantT Mmleeu
10351,(S1
10352,"00 TELUS LTE 5.36 PM 55% frontfundr.com LOG IN SIGN UP FrontFundr Guusto Gifts Target Raise S25,000 Equity Offered 3 % Min Investment S500 Closing 9/18/2015 153% Guusto is a mobile gifting platform that lets you instantly send food and drinks. We have Day"
10354,Tm 2 85 Toujo | eshe? 7 8 8 4e4zoze Tim
10355,"ZANAD,"
10356,J0t Fnal KAZAN2015
10357,
10358,"Blast through winter: Get the right winter tires for your drive Team Acura: MOnThER ""COLo  from"
10359,Science Literacy Week September 21t0 27 MUSEUMIE NATURAL HISTORY
10360,2015 Inoustlv cohtelehci doc CONFERENCE do docs CHANGE ANYTHING? CONVERSATION With AVI LEWIS AND MAOMI KLEIN A*Estudos Fanrtteneniee Weindotitt Fereee
10361,
10362,"ROGERS 10:50 PM 47% Search Twitter 5A trend #TheNewBrokenScene 754K Tweets about this trend #LeonsCAE Join us and RT to UNLOCK amazing prizes ALL DAY! Promoted by Leon's #CANADAMATTERSSSOS 4,857 Tweets about this trend Home Notifications Messages Me Top"
10363,
10364,
10365,"IMMIGRATION FRANCOFHONE 'sement Kegration Ico orienti ANNIVERS CELEBRA TH ANN RSARY WELCOME CEL RATIQ"" WELCOME| 6B5 BBQL RROL Idt ANNIY 10i  CeLEI WELCOME 1"
10366,
10367,EantT Mmleeu
10368,
10369,I3 | 1
10370,CANADI Imubro
10371,OFF TKE CHART Unemployment rates Canada  United States 119 Monthly; seasonally adjusted 2015 7096 2015 5.198 '2006 '2008 2010 '2012 '2014 THE CLOBE AND MAIL SOURCE: STATSCAN The Canadian and U.S jobless rates are moving in opposite annnte heading higher here and falling there. But the rate Aug: Aug:
10372,
10373,
10374,IALTON RcaTe IcebERG  TCEBERG VODKA
10375,
10376,CANADA ypre AUR
10377,"Alberta, British Columbia; EIXBER Saskatchewan; Montana ALERI Abducted 3:30 a.m Monday, 9/14/15 Hailey Dunbar-Blanchette A father has been found murdered and his two-year-old daughter has been abducted from Alberta, Canada near the Alberta-British Columbia border in Canada:She was abducted from her residence in Blairmore, Crowsnest Pass, Alberta at around 3.30 a.m. Monday September 14,2015. Hailey Dunbar- Blanchette is described as Caucasian female with a small build brown eyes and light brown hair with bangs. An unknown suspect fled west from the scene in a newer white van with a large rear antenna and attached: RCMP are requesting anyone who may know the suspect not to approach them,but to call Crowsnest RCMP immediately at 403-562-2867 SHAREI Vmissingcases missingcases flag -"
10378,
10379,GlobalPeace Centre Canadas Golfers {or Glbal Peace 1sAnnual 4-Player Scramble Doon Valley Golf Course Kitchener; Ontario KITCHENER GOLF kitchenergolfca ISinday 18 Septeudber 2o15l Visit GPCCanada.org forDetails!
10380,Fmen NosseR
10381,LA PRESSE WWWTITIKPITIKCOM WHtnREl Roic
10382,
10383,Rogg MATCH SCHEDULE Ezglgnd poola POOL 8 POOL € POOL D AWISTRAMA SOUTHAFRICA LNC TNclaru Jamada ARCLHTIAD Mln an RCOILAND JaNat JARAN GeORGia Caat PLAY-OFF WINNERC AFRICA T ROMANIA Lemen Ct L=E Here Cinn
10384,
10385,
10386,EantT Mmleeu
10387,
10388,DRONE DELIVERY IS COMING. @DRONEDELIVERYCA
10389,FREE
10390,N
10391,
10392,Top funding sources Angel investment was the top 549 Angcl source of funding and most 4690 Scrics desired source for future rounds 469 Convertible Angel Friends and Canadian Public and private  US VCs investors familics VCs foundations 44_ 29% 22% 12% 44%
10393,CANADIAN GROWTH CHART
10394,"Bu @ TEEN burger ON AUGUST 27TH and U DOLLAR WILL GO TO HELP End MS In CANADA On August 27 visit an Aew, help #endMS"
10395,
10396,H E
10397,{804 euooppramnt
10398,
10399,NINNERS HOME SENSE
10400,
10402,pestiny SUAMEB NO DQ TAG MATCH thE FLATLINERS VS TEAM 30 AUGUST 3OTH . ZPM ' DOH KOLOV AREHA + tIckETS ONLINE WWW DESTINYWORLOWRESTLING.COM P R E S h 0 W B B 0 WITH B E E R Ient 0 UIS |0 E STAR TS 2 : 0 0 P
10403,
10404,
10405,IT'S OFFICIAL BALANCED BUDGET YEAR AHEAD 1 OF SCHEDULE OUR PROTECT ECONOMY
10406,
10407,"PROTECTINIG BRITISH COLUMBIAS NATURAL ENVRONMEN X CE TIS /S AN ATLANTIC Ae7 , J Conservative Authored by Iho Regiterod Agant ol tho Conserv livo Party 04 Canada S-Lmon"
10408,What a proud society we are: Killing our most defenseless citizens in the name of a woman's right to choose
10409,
10410,"PEARSON LESTER BOWLES PBARSON OBE PC_CC_OM, PRIME MNSTER 0F"" CLNDA PREMER MNISTRE Du GANADA 1968 ~196 8 NoEEL PEACE PRIZE 1957 189% 1972 EELOVED HUSBIND Or MARYONEL SPETHMoobY"
10411,
10412,INTHIS HOUSE WEAREREAL WEMAKEMISTAKES WESAY | MSORRY WEGIVE SECONDCHANCES WEHAVEFUN WE GIVEHUGS WEFOROIVE WEDOREALLYLQUD WEAREPAT IENT we LOVE:
10413,LrnuluuuucouuocuuuuduudOuuuu
10414,TORONTO haS THE HIGHEST TODDLER FEES AT S1.324 A MONTH: FAMILIES ARE STRUGGLING WITH HIGH DAYCARE cOSTS. LEARN HOW YOU CAN HELP: TinyTownDaycare com
10415,
10416,
10417,
10419,
10420,
10421,Stevie its OK! You can get your head out of the sand now as everybody already knew for a while we are in a recessionl! and Stevie; don't worry about your haidyorr nosbeooswiinee nose too will be just reeanase tow shirine back to normal soonl! The Torontonian
10422,
10423,GAHAN
10424,
10425,Gicling apamt the pedal to the metal MOQRTAI BIKIKG:  Katrnloops resiclent Pcudrel sces HO Torts(n uerericz JORSE E RacING Pushing odda
10426,
10427,"(b) treat Zero Sum Members aS been disabled pursuant to SISIP for the period of time when they: qualified for a waiver of premium pursuant t0 section 12 of Part I of SISIP; qualified for an Exceptional Incapacity Allowance provided for in section 72 of the Pension Act; R.SC 1985 , c. P-6 if the qualifying disability arose while were insured for the purposes of ~lem disability benefits under SISIP; (iii)qualified  under  subsection 42(2) of the Canada Pension Plan, RSC 1985, € C-8,if the qualifying disability arose while they were insured for the purposes of -Term disability benefits under SIST; or (iv)qualified under section 18 or 38 of the Canadian Forces Members and Veterans Re-establishment and Compensation Act, S.C. 2005 c.21, if the qualifying disability arose while they were insured for the purposes of tem disability benefits under SISIP having they Jong long Jong"
10428,
10429,IGROWERS  Pokccra Grenade
10430,"C X ZND ANNUAL slurpee NAME YOUR PRICE ; SEPT I6th You decide what tO pay for a large Slurpee: I0O% of what you pay goes to Food Banks Canada  S56 '1,000 986 55 PLUS scan barcode and earn a punch Yowahas a FREE cupl REWARDS cuP Your WaY: ~Eury Dayt ELEVEn 534 ANT"
10431,monkeysandmore-com Handmade Sock Monkeys made in Nova Scotia
10432,M iXyJi LQVE Ketad
10433,atuit. S
10434,Buy Fuch Material Handlers by wasteequipmentnet Mi Mhien VWastcEquipment nct Fud
10436,Prelteart Tout 09.09.15   Montreal
10437,CANADA
10438,
10439,
10440,Pinecone Burke Provincial Park Cypress Provincial Park  Bowen Island Mount Seymour Provincial Park lest Vancouver North Vancouver Coquitlam VANCOUVER Burnaby New Westminster Richmond Burns Langley SURREY elta White Rock laine Strait Ferndale Georgia Bellingl Eastsound Bay QMap Bog
10441,"HUFFPOST STYLE CANADA Toronto Men's Fashion Week 2015: Highlights From Day 3 Of The Shows Hufllagton Fost Canda LyMazoyn Chuna This Mesh Sweater At Keniya-X Fidar mrkcd thc inal daret Toronto Mcn '$ Fashion Wcck (TOM FI sling {sur cr 2Ul6 end bol did hesetson endolf wlth pune Keniva kicked things cfwii Dleir ecrwearcool clceton fled widl Orhy andtrblacc thile Fincuxbroughtsomc ol thc mast dpper &d #ctrsccn It Tar [amc TohFennxakJuai Ta Alan Ta  operad with & drealtly' scene: & bride witi anp0 wings projectd behindhe whornetollocd tmom Trc floxtcrown: (ndycItwor cd TOX FWV (aveandncr Canada uniforan ksiener, Christopner Thuc Cowdne 'wow-ed wilh his expatly txilered suits (eespe-ally Jontdhelcen dn Hicnet dnally; tenlght clased off whh DF@ dcSencrs cmpeting tor tc Eenging Menswcar Designc:  Award (EMDA}; Anle Mcridict Towicm andl LoMmcl Groundand Inomt  Acnt;Nadc Muti Fanadis scooping uplhc S1u,UOU grand priza: Cacck qut all thc highlighe Lom TOV""FW d2y thrcebclow: Btd gothit Gol Rlc,"
10442,
10443,
10444,@Canada's now on Twitter; ehl Canada
10445,Toronto Men'$ Fashion Week HUFFPOST STYLE 2015: Highlights From 3 Of The Shows CANADA And Paul Mason'$ Badass Purple Christopher This Fashion Angel At Ante Meridiem DAtca Suit DTADI Edward Cullen On The Christopher Bates Runwa} natocu Oeorla And 3 Paradis Winning The Emerging This Guy Casually Taking _ Sip Of His Drink Mensweur Designer Award On The Thomas Henry Runway Senm Wdloumntl ctartnn Ihlett Day
10446,"Rave the Date Monday, September 7, 2015"
10447,01/10 hat's Fenny today? 170 Post Trending New Sedi Draguta  jusl now When eat breakfast is calculated by a simple equation; laziness over hunger squared_
10448,YOU RE INVIIED Newfoundland and Labrador and WWI 1OO Years Later: Legacies and Learnings ANACTION CANADA PuBLIC DIALOGUE TUESDAY; 1 SEPTEMBER 9.30 AM NOON
10449,monkeysandmore-com Handmade Sock Monkeys made in Nova Scotia
10450,CKNW NEWS TALK Av980
10451,Czoric
10452,"facebook Juuo"" monkeysandmore-com facehonk com monkeysandmorecuada Nova and Scotia will be going t0 Boston for the 2015 Christmas Tree Lighting and we will be updating the journey On our facebook This will be AWESOMEI Available on our website pagel"
10453,
10454,
10455,
10456,DIVA FITNESS MODEL PRO ANDREIA BRAZIER 2ND SUSIE WOFFENDEN 1 3a0 JULIA STECHER 4TH HATTIE BOYDLE 5TH ARIANNA HERNANDEZ 8 6TH ANGIE SNYMAN Je 7Th SARITA FedERLE 8TH JULIE GERMAINE J 9TH AMANDA BLANK 23 10TH JENADINE HAVENGA
10457,NISSAN LISTEN FREE AUGUST 26 SEPTEMBER 8 Dcieas Siriusxm
10458,rEL hd
10459,"The minimum wage is going up: Here'$ what you need to know: Minimum Wage Rate June 2014t0 As of October 1, September 30, 2015 2015 General Minimum Wage 571,00 per hcu S11.25 per hcur Student Minimum Wage: 510,30 per hcu S10.55 perhcur Students under 18 and working 28 hours per week Or less when school is In session Or work duing school break cr summer holldays Liquor Servers Minlmum Wage 49.55 per hour 59.80 per hour Hunting and Fishing Guides Minimum Wage: 355.00 S56.30 Rate TOl working less tan fve consecutive hours day Hunting and Fishing Guides Minimum Wage: St10.00 5112.60 Rate fcr working five nore hours in a C2y whetei not the hcurs are consecutive Homeworkers Wage: 512.10 per hcu 51240 per hcur Employees ccing paid work their own home for an employer On Octcber - 2015. the general minimim wage will inciease to $11.25, from the current rate of CO. The minimum wage will be reviewed on a yearly basis. The rates wlll be published by Apxil and come Into eifect on October the same year: Find out more about minimum wage: -800-531-5551 ontario.calminimumwage Paid for by the Gcvernment of Ontario Ontario"
10460,"disabled will   receive   full   benefits and   services_ Under   public sector accounting rules the Government is obligated t0 recover the full cost of these changes in its financial statements immediately as opposed t0 the moment these payments be made to veterans based On the existing population of veterans eligible for lhe additional benefits In addition, the Government will accruc an additional small cost in subsequent ycars as ncw vcterans   become eligible   for thesc benefits The cost   0l"" thesc changes is estimated t0 be $1.9 billion over seven years, of which SO5 billion was recorded in 2011-12. Of the remaining amount; SI.1 billion is expected to be recorded in 2012-13_ with the remainder recorded in subsequcnt years Will being"
